[IsGrandTotalRowTotal],[SumConversion_Rate],[SumUNIT_PRICE_USD],[SumUNIT_PRICE_LC],OPEN_ORDER[ORD_CREATE_DT],OPEN_ORDER[ORD_LN_CREATE_DT],Sales Org[SALES_ORG],OPEN_ORDER[ORD_CREATE_BY_USER_ID],OPEN_ORDER[BILL_TO_CUST_ID],Customer BILL[BILL_TO_CUST_NM],OPEN_ORDER[CUST_PO_NUM],OPEN_ORDER[SALES_DOC_TYP_CD],OPEN_ORDER[SALES_DOC_TYP_DESC],OPEN_ORDER[SALES_CHAN_CD],OPEN_ORDER[SALES_ORD_HDR_ID],OPEN_ORDER[SALES_ORD_LN_NUM],OPEN_ORDER[ITEM_CTGRY_ID],OPEN_ORDER[ITEM_CTGRY_DESC],OPEN_ORDER[PLANT_ID],OPEN_ORDER[PLANT_DESC],OPEN_ORDER[MATL_ID],Material[CFN],Material[MATL_DESC],OPEN_ORDER[CUST_MATL_NUM],OPEN_ORDER[MIN_MATL_AVAIL_DT],OPEN_ORDER[REQUEST_DLVRY_DT],OPEN_ORDER[Due Date Status],OPEN_ORDER[Due Date Status Detail],OPEN_ORDER[ORD_SUOM_QTY],UOM[UOM_DESC_3],OPEN_ORDER[OPEN_SUOM_QTY],OPEN_ORDER[GOSC_BACKORD_SUOM_QTY],OPEN_ORDER[GOSC_BACKORD_BUOM_QTY],OPEN_ORDER[PAST_DUE_SUOM_QTY],OPEN_ORDER[UNCONFIRM_SUOM_QTY],OPEN_ORDER[CONFIRM_SUOM_QTY],OPEN_ORDER[DC_SUOM_QTY],OPEN_ORDER[DLVRY_SUOM_QTY],OPEN_ORDER[TRANSFER_ORD_SUOM_QTY],OPEN_ORDER[SHIP_SUOM_QTY],OPEN_ORDER[TO_BILL_SUOM_QTY],OPEN_ORDER[OPEN_FOR_INVOICE_SUOM_QTY],OPEN_ORDER[BILL_SUOM_QTY],OPEN_ORDER[ORD_AOP_AMT],OPEN_ORDER[OPEN_AOP_AMT],OPEN_ORDER[GOSC_BACKORD_AOP_AMT],OPEN_ORDER[PAST_DUE_AOP_AMT],OPEN_ORDER[UNCONFIRM_AOP_AMT],OPEN_ORDER[CONFIRM_AOP_AMT],OPEN_ORDER[DC_AOP_AMT],OPEN_ORDER[DLVRY_AOP_AMT],OPEN_ORDER[TRANSFER_ORD_AOP_AMT],OPEN_ORDER[SHIP_AOP_AMT],OPEN_ORDER[TO_BILL_AOP_AMT],OPEN_ORDER[OPEN_FOR_INVOICE_AOP_AMT],OPEN_ORDER[BILL_AOP_AMT],OPEN_ORDER[SPCL_PRCS_IND_CD],OPEN_ORDER[SPCL_PRCS_IND_DESC],OPEN_ORDER[SALES_OFFICE_ID],OPEN_ORDER[SALES_OFFICE_DESC],OPEN_ORDER[DIST_CHAN_ID],OPEN_ORDER[DIST_CHAN_DESC],OPEN_ORDER[DLVRY_PRIORITY_NUM],OPEN_ORDER[BATCH_ID],OPEN_ORDER[STOR_LOC_ID],OPEN_ORDER[SHIP_COND_ID],OPEN_ORDER[SHIP_CON_DESC],OPEN_ORDER[SHIP_PT_ID],OPEN_ORDER[SHIP_ROUTE_ID],OPEN_ORDER[SHIP_ROUTE_DESC],OPEN_ORDER[INCOTERM_CD],OPEN_ORDER[SOLD_TO_CUST_ID],Customer SOLD[SOLD_TO_CUST_NM],Customer SOLD[SOLD_TO_CITY],Geo SOLD[G4_NM],OPEN_ORDER[SHIP_TO_CUST_ID],Customer SHIP[SHIP_TO_CUST_NM],Customer SHIP[SHIP_TO_CITY],Customer SHIP[SHIP_TO_CNTRY_CD],OPEN_ORDER[CUST_SEG],OPEN_ORDER[PMT_TERM],OPEN_ORDER[SFORCE_ID],OPEN_ORDER[SALES_REP_CUST_ID],OPEN_ORDER[SALES_REP_CUST_NM],OPEN_ORDER[PRD_ALLOC_STAT_DESC],OPEN_ORDER[PLAN_PGI_DT],OPEN_ORDER[ORD_HOLD_CD],OPEN_ORDER[CRED_BLK_CD],OPEN_ORDER[ORD_DLVRY_BLK_CD],OPEN_ORDER[ORD_DLVRY_BLK_DESC],OPEN_ORDER[ORD_LN_DLVRY_BLK_CD],OPEN_ORDER[DDL_ERR_MSG],OPEN_ORDER[ORD_BLK_REASN_CD],OPEN_ORDER[GTS_BLK_DTL],OPEN_ORDER[PROD_HOLD_CD],OPEN_ORDER[ORD_BILL_BLK_CD],OPEN_ORDER[ORD_BILL_BLK_DESC],OPEN_ORDER[ORD_LN_BILL_BLK_CD],OPEN_ORDER[BILL_ERR_MSG],OPEN_ORDER[DLVRY_CMPL_IND],OPEN_ORDER[QUASAR_STAT_EN],OPEN_ORDER[QUASAR_DT_EN],OPEN_ORDER[AMPS_COMMENT_UNCONFIRMED_QTY],OPEN_ORDER[INT_COMMENT],OPEN_ORDER[EXT_COMMENT],Material[DIVISION],Material[MPG_DESC],OPEN_ORDER[MRP_CNTRL_ID],OPEN_ORDER[MRP_CNTRL_DESC],Material[RPH_LVL1_DESC],Material[RPH_LVL2_DESC],Material[RPH_LVL3_DESC],Material[RPH_LVL4_DESC],OPEN_ORDER[PRFT_CENTER_ID],OPEN_ORDER[PRFT_CTR_DESC],Entity[WWR_ENTITY_CNTRY_NM],Entity[WWR_ENTITY_CNTRY_CLUSTER_NM],Entity[WWR_ENTITY_GEO_REGION_NM],Entity[WWR_ENTITY_GLBL_AREA_NM],OPEN_ORDER[VAT_CD],OPEN_ORDER[ORD_REASN],OPEN_ORDER[GFS_PROD_ID],OPEN_ORDER[ORD_ORD_AMT],OPEN_ORDER[DOC_CURR_CD],OPEN_ORDER[GOSC_BACKORD_DOC_AMT],OPEN_ORDER[PAST_DUE_DOC_AMT],OPEN_ORDER[OPEN_DOC_AMT],OPEN_ORDER[UNCONFIRM_DOC_AMT],OPEN_ORDER[CONFIRM_DOC_AMT],OPEN_ORDER[DC_DOC_AMT],OPEN_ORDER[DLVRY_DOC_AMT],OPEN_ORDER[TRANSFER_ORD_DOC_AMT],OPEN_ORDER[SHIP_DOC_AMT],OPEN_ORDER[TO_BILL_DOC_AMT],OPEN_ORDER[OPEN_FOR_INVOICE_DOC_AMT],OPEN_ORDER[BILL_DOC_AMT],OPEN_ORDER[PURCH_REQ_NUM],OPEN_ORDER[GTS_LIC_STATUS],OPEN_ORDER[CERT_NUM],OPEN_ORDER[CERT_VERSN_NUM],OPEN_ORDER[DEAL_ID],OPEN_ORDER[YOUR_REF_TXT],OPEN_ORDER[GTIN],OPEN_ORDER[VERSION_NUMBER],OPEN_ORDER[REFRESH_TS],SALES_REP[PRIM_PHN_NUM],SALES_REP[EMAIL_ADDR],OPEN_ORDER[IMPLANT_DT],OPEN_ORDER[GTS_LIC_VALID_FROM_DT],OPEN_ORDER[AMPS_REFRESH_TS]
False,1,0,0,2021-10-12T00:00:00,2021-10-12T00:00:00,S063 - MDT France,COLANE2,0000150869,"Robillard, Francois","cancelled, MD error",ZRAS,MDT Repair Sales Ord,EMAL,6194330838,010100,ZSRX,MDT-Rrtn fixed asset,Z040,COV Non-Costed F.A.,04250480108802,ELEVTV1030,ELEVTV1030 VIDEOSCOPE 10X341MM 30 C AC,,2021-10-12T00:00:00,2021-10-12T00:00:00,Past Due,Past Due,-1,EA,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3604,MDT France,10,Direct Distribution,30,944361,5100,Y2,SDM-Urgent,1NLT,UPAD00,UPS PAR AIR ND PM,FH,0000150869,"Robillard, Francois",VERTOU,France,0004281232,Clinique de Flandre,COUDEKERQUE BRANCHE,FR,4C - Not Segmented,N999 - Net 999 Days,FR817,0000158930,@Vacant VIS ex. Francois Robillard,No,2021-10-12T00:00:00,BH - 91,,,,,,,,,91,ZRAS-ZS2 Review,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,X1 - WLight Visualization,001,PERSON,MS,Surgical,Core Surgical,Lung Health & Visualization,TFRSGS,France Surgical Innovations,FRANCE,France,France,EMEA,1,"984 - ZRAS, ZKA, KB, ZS2, ZRIC Manuf. Warranty",PA138,0,EUR,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,04250480108802,,2026-05-12T13:48:17,,,,,
False,1,661.58,575.31,2021-10-15T00:00:00,2021-10-15T00:00:00,S062 - MDT Portugal,TELESI3,0001049028,"CVP SOC. GESTÃO HOSPITALAR, SA",Surgery. (6162285789),KE,Consignment Issue,EMAL,6194481422,000010,KEN,Consignment Issue,1335,Alcala DC MITG,20884521165318,LF4318,LF4318 LIGASURE IMPACT X6,,2021-10-15T00:00:00,2021-10-15T00:00:00,Past Due,Past Due,1,EA,0,0,0,0,0,0,0,0,0,1,1,1,0,661.58,0,0,0,0,0,0,0,0,661.58,661.58,661.58,0,,,3500,MDT Portugal,10,Direct Distribution,30,61970076X,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001049028,"CVP SOC. GESTÃO HOSPITALAR, SA",LISBOA,Portugal,0001049028,"CVP SOC. GESTÃO HOSPITALAR, SA",LISBOA,PT,2B - Large & Medium,N016 - Net 60 Days,PT806,0000136912,"Mendes, Artur Jorge",No,2021-10-15T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,Q3 - Vessel Sealing,CVN,US Boulder EBD,MS,Surgical,Core Surgical,Advanced Energy SS,TPOSGS,Portugal Surgical Innovations,PORTUGAL,Iberia,Iberia,EMEA,1,,PA289,575.31,EUR,0,0,0,0,0,0,0,0,575.31,575.31,575.31,0,,,,,,,10884521165311,,2026-05-12T13:48:17,+351 (91) 6602654,artur.jorge.mendes@medtronic.com,,,
False,1,517.4793,450,2021-10-15T00:00:00,2021-10-15T00:00:00,S062 - MDT Portugal,TELESI3,0001049028,"CVP SOC. GESTÃO HOSPITALAR, SA",Surgery. (6162285789),KE,Consignment Issue,EMAL,6194481422,000020,KEN,Consignment Issue,1318,COVIDIEN LOGISTICS BVBA,20884521147000,LF1637,LF1637 LIGASURE 5MM BLUNT TIP INST X6,,2021-10-15T00:00:00,2021-10-15T00:00:00,Past Due,Past Due,3,EA,0,0,0,0,0,0,0,0,0,3,3,3,0,1552.438,0,0,0,0,0,0,0,0,1552.438,1552.438,1552.438,0,,,3500,MDT Portugal,10,Direct Distribution,30,61670383X,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001049028,"CVP SOC. GESTÃO HOSPITALAR, SA",LISBOA,Portugal,0001049028,"CVP SOC. GESTÃO HOSPITALAR, SA",LISBOA,PT,2B - Large & Medium,N016 - Net 60 Days,PT806,0000136912,"Mendes, Artur Jorge",No,2021-10-15T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,Q3 - Vessel Sealing,CVN,US Boulder EBD,MS,Surgical,Core Surgical,Advanced Energy SS,TPOSGS,Portugal Surgical Innovations,PORTUGAL,Iberia,Iberia,EMEA,1,,PB501,1350,EUR,0,0,0,0,0,0,0,0,1350,1350,1350,0,,,,,S192988928,,10884521147003,,2026-05-12T13:48:17,+351 (91) 6602654,artur.jorge.mendes@medtronic.com,,,
False,5,45.9981,40,2021-10-15T00:00:00,2021-10-15T00:00:00,S062 - MDT Portugal,TELESI3,0001049028,"CVP SOC. GESTÃO HOSPITALAR, SA",Surgery. (6162285789),KE,Consignment Issue,EMAL,6194481422,000030,KEN,Consignment Issue,1318,COVIDIEN LOGISTICS BVBA,10884521164833,WPSM256,WPSM256 SML WOUND PROTECTOR 2.5-6CM,,2021-10-15T00:00:00,2021-10-15T00:00:00,Past Due,Past Due,1.8,PK,0,0,0,0,0,0,0,0,0,1.8,1.8,1.8,0,413.983,0,0,0,0,0,0,0,0,413.983,413.983,413.983,0,,,3500,MDT Portugal,10,Direct Distribution,30,N7L0377UX,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001049028,"CVP SOC. GESTÃO HOSPITALAR, SA",LISBOA,Portugal,0001049028,"CVP SOC. GESTÃO HOSPITALAR, SA",LISBOA,PT,2B - Large & Medium,N016 - Net 60 Days,PT806,0000136912,"Mendes, Artur Jorge",No,2021-10-15T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,J5 - Access,CC3,US EMID,MS,Surgical,Core Surgical,Instruments and Access,TPOSGS,Portugal Surgical Innovations,PORTUGAL,Iberia,Iberia,EMEA,1,,PA284,360,EUR,0,0,0,0,0,0,0,0,360,360,360,0,,,,,S192988928,,10884521164833,,2026-05-12T13:48:17,+351 (91) 6602654,artur.jorge.mendes@medtronic.com,,,
False,1,4024.839,3500,2021-10-19T00:00:00,2021-10-19T00:00:00,S152 - Covidien AG,KAPANE1,0001467650,ANASTASIOS MAVROGENIS S.A.,299-21/OFI 216263,ZRE,MDT Return Order,EMAL,0107170363,001801,YRN,MDT - CustomerReturn,1680,Heerlen 3 DC | 1680,10884521512801,VLLS10GEN,VLLS10GEN LS SERIES VESSEL SEALING GEN,,2021-10-20T00:00:00,2021-10-20T00:00:00,Past Due,Past Due,-1,EA,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-4024.839,0,0,0,0,0,0,0,0,-4024.839,-4024.839,-4024.839,0,,,3120,Covidien AG,20,Distributor,30,L21D0485GX,1450,99,Returns,RNL2,,,DAP,0001467650,ANASTASIOS MAVROGENIS S.A.,Metamorfosi,Greece,0001467650,ANASTASIOS MAVROGENIS S.A.,Metamorfosi,GR,4C - Not Segmented,N026 - Net 210 Days,GR813,0000123489,"Zikidis, Athanasios",No,2021-10-20T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,M2 - Hardware,CWS,Shanghai,MS,Surgical,Core Surgical,Advanced Energy SS,TGESGS,Greece Surgical Innovations,GREECE,Greece,GIGA,EMEA,1,S30 - 0300 Delivery Issue,PA112,-3500,EUR,0,0,0,0,0,0,0,0,-3500,-3500,-3500,0,,,,,S40632781,,10884521512801,,2026-05-12T13:48:17,2310 402100,thanasis.zikidis@medtronic.com,,,
False,1,0,0,2021-10-20T00:00:00,2021-10-20T00:00:00,S061 - MDT Spain,ICRTREMOTE,0001119738,HOSPITAL DE CABUEÑES,SYE02375,ZRAS,MDT Repair Sales Ord,EMAL,6194623131,010000,Z1FN,SRS1 Lnr FxA,Z040,COV Non-Costed F.A.,MC-HANDPIECE,MC-HANDPIECE,Truclear Handpiece,,2021-10-20T00:00:00,2021-10-20T00:00:00,Past Due,Past Due,1,EA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3400,MDT Spain,10,Direct Distribution,30,,,Y1,SDM-Standard,,,,FH,0001119738,HOSPITAL DE CABUEÑES,GIJON,Spain,0021226244,HOSPITAL DE CABUEÑES,GIJON,ES,1A - Strategic & XL,M007 - SEGUN LEY,ES814,0000183051,"Llorian Enguita, Sofia",No,2021-10-20T00:00:00,,,,,,,,,,,,,,,,,,1 EA confirmed with date in the past and the delivery has not been created.,Order processed and under review to be confirmed.,11 - MITG,R9 - GYN Health,,,MS,Surgical,Core Surgical,GYN Health,TISSGS,Spain Surgical Innovations,SPAIN,Iberia,Iberia,EMEA,4,"981 - ZRAS, ZKA, KB, ZS2 Fixed Asset Repair",PS085,0,EUR,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2026-05-12T13:48:17,,sofia.e.llorian@medtronic.com,,,
False,1,0,0,2021-10-20T00:00:00,2021-10-27T00:00:00,S061 - MDT Spain,ICRTREMOTE,0001119738,HOSPITAL DE CABUEÑES,SYE02375,ZRAS,MDT Repair Sales Ord,EMAL,6194623131,010300,ZRFP,MDT - Repair FA,Z040,COV Non-Costed F.A.,MC-HANDPIECE,MC-HANDPIECE,Truclear Handpiece,,2021-10-20T00:00:00,2021-10-20T00:00:00,Past Due,Past Due,1,EA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3400,MDT Spain,10,Direct Distribution,30,,,Y1,SDM-Standard,,,,FH,0001119738,HOSPITAL DE CABUEÑES,GIJON,Spain,0021226244,HOSPITAL DE CABUEÑES,GIJON,ES,1A - Strategic & XL,M007 - SEGUN LEY,ES814,0000183051,"Llorian Enguita, Sofia",No,2021-10-20T00:00:00,,,,,,,,,,,,,,,,,,1 EA confirmed with date in the past and the delivery has not been created.,Order processed and under review to be confirmed.,11 - MITG,R9 - GYN Health,,,MS,Surgical,Core Surgical,GYN Health,TISSGS,Spain Surgical Innovations,SPAIN,Iberia,Iberia,EMEA,4,"981 - ZRAS, ZKA, KB, ZS2 Fixed Asset Repair",PS085,0,EUR,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2026-05-12T13:48:17,,sofia.e.llorian@medtronic.com,,,
False,1,0,0,2021-10-20T00:00:00,2022-04-22T00:00:00,S061 - MDT Spain,ICRTREMOTE,0001119738,HOSPITAL DE CABUEÑES,SYE02375,ZRAS,MDT Repair Sales Ord,EMAL,6194623131,010500,ZRLA,MDT - Loan Return,Z040,COV Non-Costed F.A.,03596010501943,7209807,7209807 TRUCLEAR HANDPIECE,,2021-10-20T00:00:00,2021-10-20T00:00:00,Past Due,Past Due,-1,EA,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3400,MDT Spain,10,Direct Distribution,30,YE01096,5102,Y1,SDM-Standard,1NLT,TNGFD0,TNT DOM 2D PM,FH,0001119738,HOSPITAL DE CABUEÑES,GIJON,Spain,0021226244,HOSPITAL DE CABUEÑES,GIJON,ES,1A - Strategic & XL,M007 - SEGUN LEY,,NL,,No,2021-10-20T00:00:00,,,,,,,,,,,,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,R9 - GYN Health,001,PERSON,MS,Surgical,Core Surgical,GYN Health,TISSGS,Spain Surgical Innovations,SPAIN,Iberia,Iberia,EMEA,1,"981 - ZRAS, ZKA, KB, ZS2 Fixed Asset Repair",PB237,0,EUR,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,03596010501943,,2026-05-12T13:48:17,,,,,
False,1,0,0,2021-10-21T00:00:00,2021-10-21T00:00:00,S064 - MDT UK,ICRTREMOTE,0001033208,NHS SUPPLY CHAIN,Repair CCL1810205,ZRAS,MDT Repair Sales Ord,EMAL,6194692159,010000,Z1NN,SRS1 Lnr Norm,1450,MITG Service plant UK,MC-SCOPE5C,MC-SCOPE5C,Truclear 5C Scope,,2021-10-21T00:00:00,2021-10-21T00:00:00,Past Due,Past Due,1,EA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3700,MDT UK,10,Direct Distribution,30,,,Y2,SDM-Urgent,,,,DAP,0001068472,Burnley General Hospital,Burnley,United Kingdom,0006381705,Burnley General Hospital,Burnley,GB,3A - Small & XtraSmall,N012 - Net 30 Days,GB815,0000142360,"Farrell, Rachel",No,2021-10-21T00:00:00,BH - 91,,,,,,,,,91,ZRAS-ZS2 Review,,,,,,,1 EA confirmed with date in the past and the delivery has not been created.,Order processed and under review to be confirmed.,11 - MITG,R9 - GYN Health,,,MS,Surgical,Core Surgical,GYN Health,TUKSGS,United Kingdom Surgical Innovations,UNITED KINGDOM,UK and Ireland,North Western Europe,EMEA,4,979 - ZRAS No Charge Service - Mgmt Exception,PS085,0,GBP,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2026-05-12T13:48:17,447885473391,rachel.farrell@medtronic.com,,,
False,1,0,0,2021-10-21T00:00:00,2021-10-21T00:00:00,S064 - MDT UK,ICRTREMOTE,0001033208,NHS SUPPLY CHAIN,Repair CCL1810205,ZRAS,MDT Repair Sales Ord,EMAL,6194692159,010100,ZSRE,MDT - Return for Rep,1341,Heerlen 3 DC | 1341,00885556583654,72204752,72204752 TRUCLEAR 5C OP HYSTEROSCOPE,,2021-10-21T00:00:00,2021-10-21T00:00:00,Past Due,Past Due,-1,EA,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3700,MDT UK,10,Direct Distribution,30,CCL1810205,5100,Y2,SDM-Urgent,1NLT,,,DAP,0001068472,Burnley General Hospital,Burnley,United Kingdom,0006381705,Burnley General Hospital,Burnley,GB,3A - Small & XtraSmall,N012 - Net 30 Days,,NL,,No,2021-10-21T00:00:00,BH - 91,,,,,,,,,91,ZRAS-ZS2 Review,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,R9 - GYN Health,CGY,GYN – Truclear,MS,Surgical,Core Surgical,GYN Health,TUKSGS,United Kingdom Surgical Innovations,UNITED KINGDOM,UK and Ireland,North Western Europe,EMEA,1,979 - ZRAS No Charge Service - Mgmt Exception,PB240,0,GBP,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,00885556583654,,2026-05-12T13:48:17,,,,,
False,1,0,0,2021-10-26T00:00:00,2021-10-26T00:00:00,S061 - MDT Spain,ANDRZP2,0001306306,P.L.S. DE SEVILLA,ZTR 26.10.2021,ZTR,Consignment Transfer,OTHE,0107369057,000010,ZKTD,Cons Trf Pick-up/dom,Z040,COV Non-Costed F.A.,10884524001753,SE3695,SE3695 RAPIDVAC SMOKE EVACUATOR 220VX1,,2021-10-26T00:00:00,2021-10-26T00:00:00,Past Due,Past Due,-1,EA,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3400,MDT Spain,10,Direct Distribution,30,000208,9000,XX,ZTR Transfers ONLY,X107,,,FH,0001065319,HOSPITALES U. VIRGEN DEL ROCIO,SEVILLA,Spain,0001065319,HOSPITALES U. VIRGEN DEL ROCIO,SEVILLA,ES,1A - Strategic & XL,M007 - SEGUN LEY,ES810,0000136948,"Ramos Vegas, Magdalena",No,2021-10-26T00:00:00,,,,,,,,,,,,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,L6 - Electrosurgery,,,MS,Surgical,Core Surgical,Electrosurgery,TISSGS,Spain Surgical Innovations,SPAIN,Iberia,Iberia,EMEA,1,,PA119,0,EUR,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,10884524001753,,2026-05-12T13:48:17,618 697 204,magdalena.ramos.vegas@medtronic.com,,,
False,1,0,0,2021-10-26T00:00:00,2021-10-26T00:00:00,S063 - MDT France,ICRTREMOTE,0001071032,CH Compiegne,PM L1J3114V LIGASURE-8,ZRAS,MDT Repair Sales Ord,TECU,6194837574,010000,Z0NN,SRS0 Normal,1449,MITG Service plant France,MC-LIGASURE8,MC-LIGASURE8,LIGASURE-8,,2021-10-26T00:00:00,2021-10-26T00:00:00,Past Due,Past Due,1,EA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3604,MDT France,10,Direct Distribution,30,,,Y1,SDM-Standard,,,,DDU,0001042268,CH Compiegne,COMPIEGNE,France,0001042268,CH Compiegne,COMPIEGNE,FR,2B - Large & Medium,"Q111 - 1% if paid in 30, due in 50",FR809,0000169387,"Da Costa, Ludivine",No,2021-10-26T00:00:00,BH - 91,,,,,,,,,91,ZRAS-ZS2 Review,,,,,,,1 EA confirmed with date in the past and the delivery has not been created.,Order processed and under review to be confirmed.,11 - MITG,M2 - Hardware,,,MS,Surgical,Core Surgical,Advanced Energy SS,TFRSGS,France Surgical Innovations,FRANCE,France,France,EMEA,4,"980 - ZRAS, ZKA, KB, ZS2, ZRIC Repair Sale",PA108,0,EUR,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2026-05-12T13:48:17,,ludivine.dacosta@medtronic.com,,,
False,1,0,0,2021-10-26T00:00:00,2021-10-26T00:00:00,S063 - MDT France,ICRTREMOTE,0001071032,CH Compiegne,PM L1J3114V LIGASURE-8,ZRAS,MDT Repair Sales Ord,TECU,6194837574,010100,ZSRE,MDT - Return for Rep,1341,Heerlen 3 DC | 1341,10884524002767,LIGASURE-8,LIGASURE-8 LIGASURE VESSEL SEALING GEN,,2021-10-26T00:00:00,2021-10-26T00:00:00,Past Due,Past Due,-1,EA,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3604,MDT France,10,Direct Distribution,30,L1J3114V,5100,Y1,SDM-Standard,1NLT,UPAF00,UPS PAR AIR 2D PM,DDU,0001042268,CH Compiegne,COMPIEGNE,France,0001042268,CH Compiegne,COMPIEGNE,FR,2B - Large & Medium,"Q111 - 1% if paid in 30, due in 50",,NL,,No,2021-10-26T00:00:00,BH - 91,,,,,,,,,91,ZRAS-ZS2 Review,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,M2 - Hardware,001,PERSON 1,MS,Surgical,Core Surgical,Advanced Energy SS,TFRSGS,France Surgical Innovations,FRANCE,France,France,EMEA,1,"980 - ZRAS, ZKA, KB, ZS2, ZRIC Repair Sale",PA112,0,EUR,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,10884524002767,,2026-05-12T13:48:17,,,,,
False,1,0,0,2021-10-26T00:00:00,2021-11-01T00:00:00,S063 - MDT France,ICRTREMOTE,0001071032,CH Compiegne,PM L1J3114V LIGASURE-8,ZRAS,MDT Repair Sales Ord,TECU,6194837574,010200,ZRRP,MDT - Repair,1449,MITG Service plant France,MC-LIGASURE8,MC-LIGASURE8,LIGASURE-8,,2021-10-26T00:00:00,2021-10-26T00:00:00,Past Due,Past Due,1,EA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3604,MDT France,10,Direct Distribution,30,,,Y1,SDM-Standard,,,,DDU,0001042268,CH Compiegne,COMPIEGNE,France,0001042268,CH Compiegne,COMPIEGNE,FR,2B - Large & Medium,"Q111 - 1% if paid in 30, due in 50",,NL,,No,2021-10-26T00:00:00,BH - 91,,,,,,,,,91,ZRAS-ZS2 Review,,,,,,,1 EA confirmed with date in the past and the delivery has not been created.,Order processed and under review to be confirmed.,11 - MITG,M2 - Hardware,,,MS,Surgical,Core Surgical,Advanced Energy SS,TFRSGS,France Surgical Innovations,FRANCE,France,France,EMEA,4,"980 - ZRAS, ZKA, KB, ZS2, ZRIC Repair Sale",PA108,0,EUR,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2026-05-12T13:48:17,,,,,
